original,paraphrase,sim,jaccard,edit_dist
hello people this is a bar that has a limited menu .,"hello people, this is a bar with a limited menu.",0.987772822380066,0.4285714285714285,8.0
Stopping through Madison...It's a solid establishment.,Stopping through Madison...It's a good establishment.,0.9635383486747742,0.7142857142857143,3.0
This place is alright.,"This place is alright, according to you.",0.7888264656066895,0.375,18.0
"I mean, I guess it's sort of a Madison Institution, right?\n\nBrats are basic, no-frills, and mediocre at best.","I mean, I guess it's sort of a Madison Institution, right?",0.8392302989959717,0.5,53.0
The red brat + waffle fries is the way to go!,What is the best combination of red brat + waffle fries?,0.8676588535308838,0.4,40.0
"Good food,  this was a quick lunch for us.","This was a quick lunch, good food.",0.9313507676124572,0.4545454545454545,21.0
2 and 4 stars.,2.5 stars and 4 stars.,0.9100980162620544,0.5,8.0
love the noodle soups!,What do you like about noodle soup?,0.809913158416748,0.1,21.0
This place is amazing.,This is an amazing place.,0.939407467842102,0.2857142857142857,13.0
Great homemade noodles.,What are some great homemade noodles?,0.8513283729553223,0.2857142857142857,16.0
I heart Wah Kee Noodles!,I love Wah Kee Noodles.,0.8495707511901855,0.4285714285714285,6.0
Had the Singapore noodles and the potstickers.,The Singapore noodles and potsticks had.,0.8995664715766907,0.5,14.0
"Always excellent food, atmosphere could use an update.","But always excellent food, atmosphere could need improvement.",0.8329149484634399,0.4545454545454545,18.0
Great place for Chinese noodle dishes.,Where is the best place to eat Chinese noodle?,0.8064963221549988,0.1538461538461538,27.0
This restaurant is very great to din in.,This restaurant is great to eat at.,0.8267045617103577,0.5,10.0
Be very careful ordering here.,Here be very careful order.,0.8154135942459106,0.4285714285714285,14.0
I paid $20 for a sustantial hair cut (first one in three months) and a full beard trim (first one in over two months).,I paid $20 for a sustainantial hair cut (first one in three months) and a full beard trim (first in over two months).,0.9679080247879028,0.9047619047619048,7.0
Good stuff in here but expensive.,"Here is good stuff, but expensive.",0.8123213052749634,0.5,17.0
bloody place.,Where is the bloody place?,0.8796343803405762,0.1666666666666666,14.0
My wife loves popcorn.,My wife loves popcorn. What are some examples?,0.8489271998405457,0.5,24.0
Just went here again tonight for dinner.,Just went here for dinner tonight.,0.923612117767334,0.4444444444444444,19.0
Went here with a group of 4 last night for dinner.,"Last night, we went out for dinner with a group of 4.",0.8530368208885193,0.4375,40.0
Food is not so authentic but the best there is in Madison.,"The food in Madison is not so authentic, but the best.",0.9803823232650756,0.5,37.0
Don't let 3 stars discourage you.,Don't let 3 stars discourage you from pursuing a career.,0.7842413783073425,0.4545454545454545,23.0
Food was great.,The food was very good.,0.8708202838897705,0.3333333333333333,13.0
Cool place to eat.,Where is a cool place to eat?,0.790720522403717,0.375,13.0
Excellent food.,What is an excellent food.,0.7574412822723389,0.4,12.0
"Since there is no other Indonesian restaurant in Madison, there is no competition.",There is no competition for the Indonesian restaurant in Madison.,0.8982504606246948,0.4285714285714285,48.0
The food here is excellent.,The food is excellent here.,0.966754913330078,0.4285714285714285,10.0
I was very impressed with Bandung.,Bandung was very impressed with me.,0.966326892375946,0.5,14.0
"Great food, incredibly egotistical chef/owner.","Great food, incredibly ego-driven chef/owner",0.9271321296691896,0.4285714285714285,8.0
The best fried rice.,What is the best fried rice recipe?,0.8507225513458252,0.375,17.0
Bandung's food exceeds expectations.,The food of Bandung exceeds expectations.,0.9539029598236084,0.4285714285714285,17.0
"First time having Indonesian food, turned out to be very good.",What did you think of the Indonesian food when you first had it?,0.8725675940513611,0.0952380952380952,42.0
Went in for lunch on Thursday afternoon.,"Went in for lunch on Thursday, he said.",0.8572216033935547,0.5,9.0
Extra star for the incredible service!,What is an extra star for exceptional service?,0.7857005596160889,0.2727272727272727,25.0
Monkey potato peelers!,What is the best potato peeler for monkeys?,0.8137836456298828,0.1,27.0
This store is now closed!,This store is closed now!,0.9872788786888124,0.4285714285714285,8.0
"Amazing little store, great inventory.","Amazing little store, great inventory, very friendly",0.954454779624939,0.5,15.0
I love this place!,I love this place so much!,0.916284203529358,0.4285714285714285,8.0
Finding clever gifts are always so tough.,Searching clever gifts is always tough.,0.9383108019828796,0.4444444444444444,12.0
Best dive bar in Madison.\n\nShuffleboard.,Which is the best dive bar in Madison?,0.8908435106277466,0.4444444444444444,32.0
For a dive bar it's 5 stars.,"For a dive bar, it is 5 stars.",0.991162896156311,0.5,3.0
No frills or gimmicks here.,"Here, there are no frills or gimmicks.",0.9281705617904664,0.3333333333333333,22.0
The only place I will buy alcohol in Madison.,Where is the only place to buy alcohol in Madison?,0.953757643699646,0.4615384615384615,17.0
Quintessential college liquor store.,Quintessential liquor store in college.,0.9790015816688538,0.2857142857142857,19.0
Love this place for food and/or drinks.,Love this place for drinks and food.,0.9780555367469788,0.4,15.0
Amy's Cafe is an excellent spot for lunch.,The Amy's Cafe is a good place for lunch.,0.9655608534812928,0.4166666666666667,19.0
One of the old stand bys in Madtown.,One of Madtown's old standbys.,0.9049127101898192,0.3,20.0
Food is what you expect.,What do you expect from food?,0.8534893989562988,0.2222222222222222,22.0
Dollar rail drinks on Mondays!,Dollar rail drinks are available on Mondays?,0.9032354354858398,0.5,15.0
Great chicken sandwiches and burgers -- waffle fries are amazing.,What are some great chicken sandwiches and burgers with waffle fries?,0.86328125,0.5,32.0
"Really, Really had a great time.","Had a great time, really.",0.8852806091308594,0.375,23.0
My favorite place in Madison.,What is your favorite place in Madison?,0.9477413892745972,0.3333333333333333,12.0
Too bad you can't hand out NO stars.,Why can't you hand out stars?,0.7806446552276611,0.4,17.0
Hmm...yummy coconut curry with chicken is defintely one to try here.,What are some good recipes for coconut curry with chicken?,0.8323681950569153,0.1666666666666666,54.0
Worst Thai food ever.,What is the worst Thai food you have ever eaten?,0.9051914215087892,0.2727272727272727,28.0
"There was this guy who worked there awhile back (I'm putting it in the past tense because I haven't seen him in about a year) who was tall, bald and had facial hair reminiscent of Abe Lincoln.","There was a guy who worked there a while back (I'm putting it in the past tense because I haven't seen him in about a year) who was tall, bald and had facial hair reminiscent of Abraham Lincoln.",0.979509711265564,0.8571428571428571,10.0
Dorn is the quintessential neighborhood hardware store.,Dorn is the quintessential hardware store in the neighborhood.,0.9942644834518432,0.5,29.0
I have bad luck with eating at Husnu's for some reason or another.,I have bad luck with eating at Husnu's.,0.9802258610725404,0.5,27.0
My favorite place to eat in Madison.,What are the best places to eat in Madison?,0.9104095101356506,0.2307692307692307,17.0
I think this place is fine.,"This place is fine, I think.",0.9125261902809144,0.5,18.0
Love the food - great kebabs!,Love the food of kebabs?,0.8372482061386108,0.375,8.0
The food was okay.,The food was very good.,0.8518772721290588,0.5,8.0
"Had lunch here today and ordered the Tavuk Dolmasi\n(Tender chicken breast stuffed with spinach, mushrooms and feta cheese  with a choice of a raspberry-burgundy or a strawberry-mango sauce) It was served with rice pilaf and a salad.","Had lunch today and ordered the Tavuk Dolmasi\n(Tender chicken breast stuffed with spinach, mushrooms and feta cheese, with a choice of a raspberry-burgundy or a strawberry-mango sauce ) It was served with rice pilaf and a salad.",0.9950695037841796,0.8181818181818182,7.0
Very happy about my meal here.,My meal here was very nice.,0.8148605227470398,0.3333333333333333,22.0
"I had the lamb, hummus, and pita bread for dinner here.","Here we had lamb, hummus and pita bread for dinner.",0.9497791528701782,0.4,16.0
Food was merely ok.,The food was just ok.,0.8929941654205322,0.5,11.0
"Such a great place, amazing inventory.","Such a great place to visit, amazing inventory",0.9541820287704468,0.4,10.0
Awesome pop culture gifts and knick knacks.,Awesome pop culture knick knacks?,0.8559278845787048,0.5,11.0
Pretty dope place for gifts.,Pretty cool place to give gifts.,0.8505765199661255,0.375,9.0
Wonderful finds at Jazzman!,What are the best finds at Jazzman?,0.8373437523841858,0.2222222222222222,16.0
Welcome to a dive bar that is a dive bar without irony.,What is a dive bar without irony?,0.8827162384986877,0.4545454545454545,23.0
3 or 4 stars?,What is a 3 or 4 star rating?,0.810738205909729,0.3333333333333333,17.0
I've been going here a lot(pretty much a regular you could say.),I've been going here a lot (pretty much a regular you could say.),0.9999999403953552,0.7692307692307693,1.0
"The definition of a dive bar, and not saying that in a bad way.",What is the definition of a dive bar?,0.9235077500343324,0.3125,44.0
Had a great time.,Had a great time this weekend.,0.7630525827407837,0.4285714285714285,13.0
Worst customer service ever!,What is the worst customer service you've ever had?,0.8611375093460083,0.3,24.0
"Its the Paradise, okay?","What is the Paradise, okay?",0.8540029525756836,0.5,5.0
I have no clue why this place is so overrated..#4 in reviews?,Why is this place so overrated?,0.8562774062156677,0.3846153846153846,34.0
Favorite dive bar.,What is your favorite dive bar?,0.913215160369873,0.2857142857142857,15.0
"It is properly categorized as \""Dive Bar\"" because Yelp doesn't have a \""Dump\"" category.",It is properly classified as ''Dive Bar `` because Yelp doesn't have a ``Dump '' category.,0.9366096258163452,0.5,17.0
"The beer was cold and really good (Spotted Cow...must try it if you haven't), the food was great (and cheap) and it's just a great bar to hang out in.","The beer was cold and really good (Spotted Cow...must try it if you haven't), the food was great (and cheap) and it's just a great place to hang out.",0.9726284742355348,0.8214285714285714,7.0
Dive bar pretty much sums it up.,Dive Bar pretty much describes it.,0.863369882106781,0.4444444444444444,11.0
Only bar downtown Madison I can think of that has air hockey.,Only bar in downtown Madison has air hockey?,0.9216853976249696,0.4285714285714285,24.0
"There is a reason people call this place \""The Pube\"".","Why do people call this place ""The Pube""?",0.947666585445404,0.2857142857142857,17.0
"Great coffee, laid back atmosphere.","Great coffee atmosphere, laid back.",0.9794803857803344,0.25,22.0
"Terrible service.\nI encountered the most apathetic, unknowledgeable baristas here.","Here I encountered the most apathetic, unknowledgeable baristas. Terrible service.",0.942626953125,0.4615384615384615,29.0
"Mmmm, supposedly homemade pastries!",What are some supposedly homemade pastries?,0.8797087669372559,0.25,13.0
This isn't really a coffee shop... it's a second home for UW students.,This isn't really a coffee shop... it's a second home for students from the University of Wisconsin.,0.9023549556732178,0.5555555555555556,36.0
Not sure what the attraction is about this place...other than the location.,What are the attractions of this place other than the location?,0.7973025441169739,0.2352941176470588,20.0
"I can't stay to study here, due to their bad internet connection.",I can't stay to study here because of the poor internet connection.,0.9110302329063416,0.4375,14.0
Madison's most quaint and romantic little italian bistro (there aren't that many of them).,Madison's most quaint and romantic Italian bistro (there aren't that many of them).,0.9850013256072998,0.9285714285714286,8.0
The classic 'date' or 'romance' place on campus.,The classic place on campus for a date or aromance.,0.8848233222961426,0.3846153846153846,27.0
The food is a joke.,"The food is a joke, he said.",0.8853130340576172,0.5,9.0
This experience started off extremely well.,This experience began very well.,0.8761873245239258,0.375,17.0
Great looking restaurant.,The restaurant is great looking.,0.9159206748008728,0.1428571428571428,23.0
"Just got back from an anniversary dinner at Porta Bella and I have to stay I think this place is all right but not anything to write home about.\nThe staff was very friendly, and managed to walk the line between attentive and intrusive.\nThe wine selection is sort of meh, but the bottle we had was pretty decent for the price (Shannon Ridge sauvignon blanc).\nThe food is between decent and good (a little oily, but that's Midwestern Italian for ya), but more importantly, for its price it is a huge steal.\nAs for atmosphere: the place is cozy and intimate.",Just got back from an anniversary dinner at Porta Bella and I have to stay I think this place is all right but not anything to write home about.,0.8140401244163513,0.3513513513513513,415.0
went for a catered wedding one sunday.,One Sunday went to a catered wedding.,0.914849042892456,0.4,24.0
The pizza was excellent.,The pizza was very good.,0.9748220443725586,0.5,9.0
"We ended up at Porta Bella after our first choice was booked.\n\nIt started fine, but it went downhill from there...\n\nIt was HOT inside.",We ended up at Porta Bella after our first choice was booked.,0.8910158276557922,0.4782608695652174,77.0
One of the worst Italian restaurants I've ever been to.,What is the worst Italian restaurant you have ever eaten at?,0.9038546681404114,0.2352941176470588,18.0
Party room beastly hot.,The party room is beastsly hot.,0.9011130332946776,0.4285714285714285,9.0
I went to porta bella's on a date.,I went on a date with Porta Bella.,0.919969081878662,0.4545454545454545,21.0
"It was \""eh, alright.\""\n\nMy husband and I went for a late dinner, around 9:30 pm on a Saturday.","It was ``eh, alright. '' My husband and I went for a late dinner on a Saturday around 9:30 pm.",0.9022265076637268,0.5,35.0
A classic steakhouse.,What is a classic steakhouse?,0.9309142231941224,0.3333333333333333,10.0
"Wow, Tornado walks a fine line between old fashioned and retro cool and I think it does so perfectly!","Wow, Tornado walks a fine line between old-fashioned and retro cool?",0.9275608658790588,0.45,35.0
Situation: I'm in Madison for only a couple days.,I'm in Madison for a few days. What should I do?,0.8831425905227661,0.4285714285714285,33.0
"Ask anyone in town who is a local where to go eat steak, and invariably this place comes up.",Where is the best place in town to eat steak?,0.8326853513717651,0.3181818181818182,69.0
The food there was okay.,"The food there was okay, I think.",0.9422526955604552,0.5,9.0
I just had the WORST experience at the Tornado.,What is the worst experience you have ever had in a tornado?,0.8804494142532349,0.25,34.0
My favorite steakhouse in Madison.,What is your favorite steakhouse in Madison?,0.9491742253303528,0.3333333333333333,12.0
This place must hate me.,"This place must hate me, he said.",0.8217563033103943,0.5,9.0
(5 stars for late-night food; 1 star for cocktail hour = 3 overall)\n\nWent for drinks with a few girlfriends late on a friday night.,(5 stars for late-night food; 1 star for cocktail hour = 3 overall)n\nWent for drinks with a few girlfriends late on a friday night.,0.9964699745178224,0.9090909090909092,1.0
Dined here last night.,Dined here last night. What was it like?,0.7508561015129089,0.5,18.0
My new steak gold standard!,What's your new steak gold standard?,0.8928037881851196,0.375,11.0
"Easily, my favorite bar in Madison.",My favorite bar in Madison is easily my favorite.,0.9169094562530518,0.4,31.0
We came here for our anniversary a few days ago.,We came here yesterday for our anniversary.,0.9564013481140136,0.4166666666666667,25.0
Ever feel like donning a fedora and walking into an establishment where you could truly feel like Don Draper from Mad Men?,Do you feel like Don Draper from Mad Men?,0.768459141254425,0.3809523809523809,82.0
absolutely best late night menu in Madison.\n\nI have never been here before 10 p.m. but I can vouch for the food after that and it is fantastic.,What is the best late night restaurant in Madison?,0.8312466144561768,0.2,114.0
Went here with the mother in law last night for dinner.,Went to dinner with my mother in law last night.,0.8351089954376221,0.4,22.0
This is the best place for steaks in Madison.,Where is the best place to eat steaks in Madison?,0.9330039024353028,0.4615384615384615,10.0
Two weeks ago went in late on a Wednesday entertaining some friends from Paris.,"Two weeks ago, he went to dinner with some friends from Paris late on a Wednesday.",0.7540621757507324,0.4285714285714285,51.0
late night servers were really unprofessional.,Late night servers are generally unprofessional.,0.936448335647583,0.5,7.0
Not sure what the fuss is about this place.,What's the fuss about this place?,0.9116100668907166,0.3636363636363636,16.0
9/22/13 My wife and I stopped in to the Tornado Steak House for a late dinner.,My wife and I stopped at the Tornado Steak House for dinner on 9/22/13.,0.920808732509613,0.5,28.0
I am from California & this is the worst steak house.,What is the worst steakhouse in California?,0.871977686882019,0.2,41.0
The last night menu here is great!,What is the last night menu like here?,0.8543139696121216,0.5,19.0
Went here with some co-workers during a convention.,Went to the convention with some co-workers.,0.9033705592155457,0.25,34.0
I love everything about the Tornado Room.,What do you love about Tornado Room?,0.9042565822601318,0.2727272727272727,22.0
I love this place so much.,I really love this place.,0.9213239550590516,0.375,15.0
Not sure why the hotel recommended this loud crowded firetrap.,"Why did the hotel recommended this loud, crowded firetrap?",0.9707636833190918,0.4615384615384615,13.0
This was my first time eating a full dinner here.,This was the first time I had dinner here.,0.8781760931015015,0.4615384615384615,15.0
"Great steak; great wine; great dessert.\nGreat post-Badger game experience!\nWaiter said they haven't had an open table since Wednesday, so make sure you have a reservation.","Great steak, great wine, great dessert. Great post-Badger game experience!",0.8677437901496887,0.1111111111111111,102.0
"Frida's is over priced, under inspired \""Mexican\"" food.","Frida's is over priced, under-inspired `` Mexican '' food.",0.9395511150360109,0.4166666666666667,7.0
Went for dinner passing thru town in January.,"In January, we went for dinner passing through town.",0.926186203956604,0.4166666666666667,30.0
Possibly the worst service I've ever had in Madison.,What is the worst customer service experience you've ever had in Madison?,0.8363195657730103,0.4,32.0
My first question to Frida's owner regarding the women's bathroom is this: You seriously think it's okay to allow customers to go in there?,My first question to Frida's owner regarding the women's bathroom?,0.8418219685554504,0.391304347826087,73.0
"I should have known better than to try Mexican food in madison, I live in CO and the bar is pretty high.",Should I try Mexican food in Madison?,0.8296411037445068,0.2857142857142857,71.0
"Frida's is mediocre, at best.\n\nThe tacos are generally dry as the desert and the beans are like eating sand; and I've had their steak tacos twice (I wanted to give them the benefit of the doubt and assume it was a fluke--not the case.)","Frida's is mediocre at best. The tacos are generally dry as the desert and the beans are like eating sand, and I've had their steak tacos twice (I wanted to give them the benefit of the doubt and assume it was a fluke.)",0.9873616695404052,0.775,20.0
The food is not good.,"The food is not good, he said.",0.8399530649185181,0.5,9.0
Average place for a campus restaurant.,Average place to eat on campus?,0.8005006313323975,0.2,19.0
The hostess/waitress was stained with food from head to toe.,The hostess/waitress wasstained from head to toe with food.,0.8068722486495972,0.4615384615384615,20.0
Lived with this company for about 8 months.,"For about 8 months, lived in this company.",0.9439235925674438,0.4545454545454545,37.0
Decent sandwiches and bonus points for spicy fries (more places should have spicy fries).,Decent sandwich and bonus points for spicy fries (more places should have spicy fries).,0.9829459190368652,0.8571428571428571,2.0
Bad food and slow service.,What are the main reasons for bad food and slow service?,0.8904514908790588,0.3333333333333333,32.0
I was puzzled by this restaurant/bar concept.,I was puzzled by the concept of this restaurant.,0.8810309171676636,0.4545454545454545,24.0
I was stunned at how good my honey onion soup was; the sandwich was good.,How good is honey onion soup?,0.7554007768630981,0.25,48.0
"Hawks, I used to like you and now I think you're no more than cheap college bar food.\n\nI went in there for a sandwich and soup with some friends and my one friend didn't even get her caesar salad and soup until 15 minutes after our food was up.","Hawks, I used to like you and now I think you're no more than cheap college bar food.",0.8483100533485413,0.3555555555555555,161.0
Had only ever been here for the occasional drink before today.,Had only been here once before for a drink.,0.8934763073921204,0.4285714285714285,33.0
"Eh, if you're looking for quick, casual food this is your place.","If you're looking for quick and easy food, this is your place.",0.8412157297134399,0.5,14.0
#1 place to watch soccer in southern Wisconsin.,Where is the best place to watch soccer in southern Wisconsin?,0.8338209986686707,0.4615384615384615,18.0
Burgers way over cooked and overpriced.,Burgers are overrated and overpriced.,0.8933424353599548,0.375,8.0
I have a mixed review here.,I have mixed reviews on this site.,0.8039648532867432,0.3,13.0
Grade: B\n\nVery underrated place.,Grade: B\n\n very underrated place,0.989782452583313,0.2857142857142857,3.0
This place is really quite nice.,"This place is quite nice, really.",0.9340472221374512,0.5,15.0
The definition of a hidden gem.,What is a hidden gem?,0.9411263465881348,0.2222222222222222,15.0
"Completely unmemorable and way overpriced.\n\nOrdered the spaghetti bolognese, $18.","\n\nOrdered the spaghetti bolognese, $18.Completely unmemorable and way overpriced.",0.9629783034324646,0.5,70.0
"Honestly, one of the rudest companies to deal with.","Honestly, one of the rudest companies you have ever encountered.",0.897222638130188,0.4615384615384615,20.0
"I enjoyed the outdoor seating, but no real food inside for a light eat.",I enjoyed the outdoor seating but no real food inside.,0.8861528635025024,0.5,17.0
Did you know this place existed??,Did you know that this place existed before you?,0.8316065073013306,0.5,16.0
"Great food, but on a Sunday afternoon it was extraordinarily slow.","Great food, but extremely slow on a Sunday afternoon.",0.929279088973999,0.4285714285714285,39.0
Three of us we went in this morning for brunch.,Three of us went to brunch this morning.,0.9609293937683104,0.3846153846153846,21.0
The other reviews are more-or-less spot on with their descriptions and experience.,The other reviews are more or less spot-on with their descriptions and experiences.,0.9879764318466188,0.4705882352941176,4.0
I finally found my pancake heaven.,How did you find your pancake heaven?,0.8539302945137024,0.0833333333333333,16.0
Feel good food with feel even better prices!,What is the best way to feel good food with good prices?,0.8551033139228821,0.2857142857142857,36.0
Willabys makes me happy.,Willabys makes me happy every day.,0.967400074005127,0.4285714285714285,10.0
"Very delicious seafood salad and (usually) tasty raspberry stuffed chicken (get it as a lunch special, otherwise a bit overpriced, and can be a bit dry.)","Very delicious seafood salad and (usually) tasty raspberry stuffed chicken (get it as a lunch special, otherwise a bit overpriced and can be a bit dry.)",0.9997662305831908,0.9130434782608696,1.0
Kabul is a nice joint when you're looking for Middle Eastern food.,Kabul is a nice place to eat Middle Eastern food.,0.9191505312919616,0.4666666666666667,25.0
WHAT A JOKE this restaurant is.,What is a joke at this restaurant?,0.8462508320808411,0.4444444444444444,18.0
This place is a great restaurant.,This place is a good restaurant?,0.8749057054519653,0.5,5.0
Mashawa and Lamb Kabobs.\n\nThat is all.,\n\nThat is all.Mashawa and Lamb Kabobs.,0.9261589646339417,0.3333333333333333,32.0
I went there for Lunch.,I went for lunch there.,0.9731165766716005,0.4285714285714285,13.0
When I was attending UW Madison (1996-2001) I ate here religiously.,"When I was at the University of Wisconsin Madison (1996-2001 ), I ate here religiously.",0.904470682144165,0.4117647058823529,24.0
"Service was just adequate with a very nice but strange waitress.\n\nFood is also, again, just adequate.","The service was just adequate with a very nice, but strange waitress.",0.8535813689231873,0.5,45.0
Really good salad... not so much on the hummus.,What makes a good salad with hummus?,0.8861349821090698,0.0666666666666666,30.0
3 1/2 Stars***Decent entree.,3 1/2 stars. Decent entree.,0.972859501838684,0.5,4.0
"Fun, well priced, and tasty.","Fun, tasty and well priced.",0.9904370307922364,0.4285714285714285,21.0
The food is lacking flavor.,The food is lack of taste.,0.8882509469985962,0.375,8.0
Afghan food sounds like checking out.,What does Afghan food sound like to you?,0.8208721280097961,0.2727272727272727,22.0
My 2 1/2 year old daughter loved it.,My 2-year-old daughter loved it.,0.9613399505615234,0.4444444444444444,6.0
This is a really amazing children's museum.,This is a really amazing museum for children.,0.9775100350379944,0.5,18.0
You can buy bus tickets from here also,Where can I buy bus tickets online?,0.7959489226341248,0.3636363636363636,19.0
"Monday,  December 30 was my family's first trip to the Madison Children's Museum.","On December 30, my family made its first trip to the Madison Children's Museum.",0.9690656065940856,0.5,19.0
"Just go, you won't be sorry.\n\nTwo stories, darts/pool, nice variety of \""working man's beer,\"" decent jukebox, interesting crowd, and good atmosphere.","Two stories, darts/pool, nice variety of `` working man's beer, '' decent jukebox, interesting crowd and good atmosphere, you won't be sorry.",0.8172260522842407,0.4827586206896552,59.0
Just a great townie bar.,Just a good townie bar?,0.9088155627250672,0.4285714285714285,5.0
"Cheap beer, darts, and creepy guys...what more could you ask for?!?!?","Cheap beer, darts and creepy guys...what more can you ask for?",0.9807366132736206,0.5714285714285714,9.0
"One upon a time, this was a 5 star place in my book.",This was a 5 star place in my book for a long time.,0.8918309807777405,0.5,34.0
I had a fish sandwich on a Friday afternoon.,"On a Friday, I had a fish sandwich.",0.9754596948623656,0.5,33.0
Delivery was extremely fast (ordered at 3 and they were here at 3:20) and meal was still warm!,The delivery was extremely fast (ordered at 3 and they were here at 3:20) and meal was still warm!,0.9934833645820618,0.9375,5.0
I adore this place.,"I adore this place, I said.",0.7847679257392883,0.5,8.0
Why is this place called the Wisco?,Why is Wisco called Wisco?,0.8842506408691406,0.5,11.0
Stayed here with my wife for a weekend in Madison.,Stayed with my wife in Madison for the weekend.,0.9737816452980042,0.4615384615384615,28.0
"love it.\nThe building seems huge, but that is because of the soaring ceilings.\nThere us usually something local and edgy at this gallery.\nI remember sitting across the street eating at some fairly windowless corner bar (that is now a cosi!)","The building seems huge, but that is because of the soaring ceilings. Love it. There us usually something local and edgy at this gallery.",0.8343847990036011,0.475,124.0
"Really good wine selection and by far the best place in Madison to go for that rare, extra special bottle.",Where is the best place to drink wine in Madison?,0.7972232103347778,0.25,77.0
"I went there only once, but I love it.",I went there once and I love it.,0.9580795764923096,0.5,9.0
"where else in the world can you get mac n cheese pizza, or steak and fries.",Where can I get best quality mac n cheese pizza?,0.7604173421859741,0.3,46.0
Ian's is launching Frozen Yogurt!,When will Ian's launch frozen yogurt?,0.8958022594451904,0.2222222222222222,18.0
Maybe I'm not hungry enough or perhaps I've had too much to drink but I think Ian's is overrated.,I think Ian's is overrated.,0.787563681602478,0.2631578947368421,70.0
Mac n Cheese pizza!!!!!!,What is the best Mac N Cheese pizza recipe?,0.7591477036476135,0.3,26.0
You must experience Ian's at least once!,Have you ever experienced Ian's at least once?,0.8433883190155029,0.3636363636363636,12.0
It's the best pizza I've had in the Midwest.,What is the best pizza you have ever eaten in the Midwest?,0.8587669730186462,0.2666666666666666,21.0
Definitely my favorite pizza place in Madison.,What is your favorite pizza place in Madison?,0.930543065071106,0.3636363636363636,12.0
Definitely nothing gourmet about it.,"Definitely, there is nothing gourmet about it.",0.8976782560348511,0.5,10.0
"Im confused about their whole \""retro\"" section.",I am confused about their whole ``retro '' section.,0.9531978368759156,0.4545454545454545,7.0
Awesome place for buying used bikes,Where can I buy used bikes?,0.809994637966156,0.0909090909090909,16.0
This place is terrible.,"This place is terrible, he said.",0.7953288555145264,0.4285714285714285,9.0
Extremely friendly and helpful employees - what's not to love!,What's not to love about an extremely friendly and helpful employee?,0.8557959794998169,0.5,52.0
Teddywedgers is and always will be my absolute favorite State Street restaurant.,Teddywedgers is my absolute favorite restaurant on State Street.,0.9732145071029664,0.4,39.0
I just remembered that I ate here.,I just remember what I ate here.,0.8896985650062561,0.5,3.0
Cornish Pasty is the signature dish of my family.,Cornish pasty is my family's signature dish.,0.9922099113464355,0.4545454545454545,25.0
Perfect lunch food.,What is the perfect lunch food?,0.8303174376487732,0.2857142857142857,14.0
"its ok, no pharmacy which is a bummer (go to the one on the capital its, better & has a pharamacy.","its ok, no pharmacy which is a bummer (go to the one on the capital its better & has a pharamacy ).",0.9976296424865724,0.8095238095238095,3.0
A pretty nasty little Walgreens.,A pretty nasty Walgreens store.,0.8898544311523438,0.4285714285714285,13.0
I was extremely unimpressed with the service at Octopus.,I was extremely unimpressed with Octopus service.,0.9662030935287476,0.4545454545454545,17.0
"I hate the cost of getting my car washed, but I am admittedly lazy, so it is a necessary evil for me.",Why do I hate getting my car washed?,0.7563303709030151,0.2083333333333333,76.0
Same experience again today.,Today the same experience again.,0.926373302936554,0.2857142857142857,17.0
Great location if you are attending a wedding on campus.,Where is the best place to attend a wedding on campus?,0.8608582615852356,0.1666666666666666,26.0
Stayed here in room 614.,Stayed in Room 614 here.,0.989572048187256,0.4285714285714285,11.0
I took our VW Passat here on Wednesday to get the oil changed.,I took my Volkswagen Passat to get its oil changed on Wednesday.,0.923935055732727,0.3888888888888889,38.0
I love Polly and her crew.,Polly and her crew are my favorite.,0.9478762149810792,0.3,23.0
DO NOT BUY ONLINE!,Do not buy on online?,0.8421494364738464,0.5,17.0
arrived here late Sunday eve.,"Late Sunday, he arrived here.",0.7754719257354736,0.25,23.0
This is a great hotel!,This is a good hotel?,0.8162707090377808,0.4285714285714285,5.0
"Wow, what an awful hotel experience.",What was your worst hotel experience?,0.8269165754318237,0.2,15.0
This is an amazing hotel.,This is an amazing hotel in India.,0.7876120805740356,0.5,9.0
Booked a room a few weeks in advance of our trip through Expedia.,Booked a room on Expedia a few weeks before our trip.,0.977497935295105,0.375,39.0
My favorite hotel in Madison.,What is your favorite hotel in Madison?,0.9549003839492798,0.3333333333333333,12.0
"If you want anything vaguely leftist, this is the place to go.",This is the place to go if you want to be a leftist.,0.8243893384933472,0.5,49.0
for fast quick noodles this place is very good.,This place is good for fast noodles.,0.9421474933624268,0.4545454545454545,35.0
I totally don't understand how this place is considered cheap.,How is this place considered cheap?,0.9219377636909484,0.4545454545454545,31.0
I was disappointed with my mac n' cheese.,What is your review of Mac N' Cheese?,0.7649362087249756,0.1428571428571428,23.0
I love the food at Noodles.,What is your review of Noodles?,0.7617999315261841,0.0,20.0
What's up with the space-agey soda machine?\n\nSeriously...why so many choices?,Why are there so many soda machines?,0.7784191370010376,0.2142857142857142,53.0
Now THAT is a freakin pizza.,Now that's a freaky pizza.,0.977699100971222,0.375,8.0
